review_text,rating,word_count,is_fake,is_duplicate,emojis,sentiment,scores,compound,label,review_len,detected_lang
"एकदम झकास, भारी आहे!",5.0,4,0,0,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,4,Marathi
"Good One, Needs more improvement",4.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.326, 'pos': 0.674, 'compound': 0.7346}",0.7346,2,5,English
Best microwave oven,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6369}",0.6369,2,3,English
Paisa wasool product! Mast aahe. ❤️,5.0,6,0,0,❤,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,6,English
It's simple and superb.,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249,2,4,English
Far Better Juicer in comparison to other,5.0,7,0,1,,Positive,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.4404}",0.4404,2,7,English
Bad delivery person,3.0,3,0,1,,Negative,"{'neg': 0.636, 'neu': 0.364, 'pos': 0.0, 'compound': -0.5423}",-0.5423,0,3,English
Where i get the service ??,3.0,6,0,1,,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1,6,English
"बढ़िया काम कर रहा है, highly recommended for everyone.",5.0,9,0,0,,Positive,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.2716}",0.2716,2,9,Hindi + English (Mixed)
Good Quality,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,2,2,English
"मजबूत नहीं है, जल्दी खराब हो गया।",1.0,7,0,0,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,7,Hindi
Hated it!Second hand box received,1.0,5,0,1,,Negative,"{'neg': 0.42, 'neu': 0.281, 'pos': 0.299, 'compound': -0.3164}",-0.3164,0,5,English
Go for it !!,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,4,English
hidden costs?!,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,2,Other/Mixed
"Invoice serial number mismatch issue,apple support rejecting",1.0,7,0,1,,Negative,"{'neg': 0.273, 'neu': 0.364, 'pos': 0.364, 'compound': 0.0}",0.0,0,7,English
working good and osm speed nice!!,5.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 0.389, 'pos': 0.611, 'compound': 0.7418}",0.7418,2,6,English
"Beware, You might get a habits to just ask Assistant",4.0,10,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,10,English
Best In Class and Sturdy for Room Decoration.,5.0,8,0,1,,Positive,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6369}",0.6369,2,8,English
"साधारण सा प्रोडक्ट है, कुछ खास नहीं।",3.0,7,0,0,,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1,7,Hindi
Awesome Product and Good Styling,5.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.3, 'pos': 0.7, 'compound': 0.7906}",0.7906,2,5,English
The worst product I have ever bought! It stopped working after a day and the customer service was terrible. 😡👎,1.0,20,0,0,😡👎,Negative,"{'neg': 0.385, 'neu': 0.615, 'pos': 0.0, 'compound': -0.8553}",-0.8553,0,20,English
Buy if you need a small portable wired speaker.,3.0,9,0,1,,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1,9,English
Bajaj GX 1 Mixer grinder,4.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,5,Other/Mixed
Awesome product with quick delivery,5.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.6249}",0.6249,2,5,English
Good Product & Delivery,3.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,2,4,English
good Item but only for warming the food,3.0,8,0,1,,Positive,"{'neg': 0.0, 'neu': 0.609, 'pos': 0.391, 'compound': 0.431}",0.431,2,8,English
New one,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,2,English
Liked it,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,2,2,Other/Mixed
Very bad experience 😡 strictly avoid.,1.0,6,0,0,😡,Negative,"{'neg': 0.666, 'neu': 0.334, 'pos': 0.0, 'compound': -0.7178}",-0.7178,0,6,English
Compact,5.0,1,1,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,1,English
Good product and delivery,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",0.4404,2,4,English
Good!,5.0,1,1,1,,Positive,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4926}",0.4926,2,1,Other/Mixed
Bad quality dishwasher,2.0,3,0,1,,Negative,"{'neg': 0.636, 'neu': 0.364, 'pos': 0.0, 'compound': -0.5423}",-0.5423,0,3,English
Looks superb but not good for blocking light,3.0,8,0,1,,Positive,"{'neg': 0.231, 'neu': 0.372, 'pos': 0.396, 'compound': 0.2998}",0.2998,2,8,English
Seamless buy & installation,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,4,English
"पैसे वाया गेले, अजिबात घेऊ नका.",1.0,6,0,0,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,6,Marathi
Fine quality,1.0,2,0,1,,Negative,"{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.2023}",0.2023,0,2,Other/Mixed
Good product in this price,4.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,2,5,English
I Love Flipkart,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}",0.6369,2,3,Other/Mixed
Just wow! Excellent Quality & You Can Blindly Go For It,5.0,11,0,1,,Positive,"{'neg': 0.0, 'neu': 0.507, 'pos': 0.493, 'compound': 0.8313}",0.8313,2,11,English
The taste is just wow! 😋✨,5.0,6,0,0,😋✨,Positive,"{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.6239}",0.6239,2,6,English
if you have wifi at home then go for it,5.0,10,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,10,English
Work the money for every penny,5.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,6,English
Value For Money,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.34}",0.34,2,3,English
Superb Performance for a Week,1.0,5,0,1,,Negative,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249,0,5,English
Honest review,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.233, 'pos': 0.767, 'compound': 0.5106}",0.5106,2,2,Other/Mixed
Value for Money - Got it in 61k,4.0,8,0,1,,Positive,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.34}",0.34,2,8,English
Hard time following up with Flipkart for the installation and demo of the IFB Microwave,1.0,15,0,1,,Negative,"{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.1027}",-0.1027,0,15,English
Nice Product by Singer,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.4215,2,4,English
Don't waste your money...worst product,1.0,5,0,1,,Negative,"{'neg': 0.0, 'neu': 0.632, 'pos': 0.368, 'compound': 0.3252}",0.3252,0,5,English
very bad!!!,2.0,2,0,1,,Negative,"{'neg': 0.824, 'neu': 0.176, 'pos': 0.0, 'compound': -0.6877}",-0.6877,0,2,English
"product quality accha hai, paisa vasool! 😍",5.0,7,0,0,😍,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,7,English
dont waste your money,2.0,4,0,1,,Negative,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.3252}",0.3252,0,4,English
HP Black 678,1.0,3,0,1,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,3,English
Very Good Protect!!! Must Buy!,5.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.293, 'pos': 0.707, 'compound': 0.8041}",0.8041,2,5,English
Mi tv,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,2,Other/Mixed
Good machine but their outsourced service will cheat you,4.0,9,0,1,,Positive,"{'neg': 0.309, 'neu': 0.541, 'pos': 0.151, 'compound': -0.4678}",-0.4678,2,9,English
Best router avaiable,4.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.323, 'pos': 0.677, 'compound': 0.6369}",0.6369,2,3,Other/Mixed
GREAT BALL,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,2,2,Other/Mixed
Ff,5.0,1,1,1,,Positive,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,2,1,Short/Undefined
Nice Juicer for Health concise people,5.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.4215,2,6,English
Never purchase from RBStore Seller,1.0,5,0,1,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,5,English
Worth the money review on first use,4.0,7,0,1,,Positive,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.2263}",0.2263,2,7,English
Pretty cool product,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.154, 'pos': 0.846, 'compound': 0.6705}",0.6705,2,3,English
Very good product with this price,4.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.4927}",0.4927,2,6,English
A product that put a smile on my face,5.0,9,0,1,,Positive,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",0.3612,2,9,English
Highly recommended. Must Buy.,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.2716}",0.2716,2,4,English
Good for its price!,4.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4926}",0.4926,2,4,English
Buy and Enjoy...,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,3,English
Supar,5.0,1,1,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,1,Other/Mixed
Greate Microwave Form IFB ! Go For It !,5.0,9,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,9,English
Waste of money- bad sound bad mic,1.0,7,0,1,,Negative,"{'neg': 0.71, 'neu': 0.29, 'pos': 0.0, 'compound': -0.8689}",-0.8689,0,7,English
Good for 20W or below requirement,5.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,2,6,English
Simply awesome.value for money Product,5.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,5,English
Very bad quality. In just 1 month the inverter is dead,1.0,11,0,1,,Negative,"{'neg': 0.503, 'neu': 0.497, 'pos': 0.0, 'compound': -0.8439}",-0.8439,0,11,English
Five Stars,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,2,English
Cartridge delivered .. superfast and well packed.,5.0,7,0,1,,Positive,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.2732}",0.2732,2,7,English
Go fot it :),5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.4588}",0.4588,2,4,English
Worst camera,2.0,2,0,1,,Negative,"{'neg': 0.804, 'neu': 0.196, 'pos': 0.0, 'compound': -0.6249}",-0.6249,0,2,English
product is not working..,1.0,4,0,1,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,4,English
Good in budget,3.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,2,3,English
The ball is NO good! NOT RECOMMENDED,1.0,7,0,1,,Negative,"{'neg': 0.437, 'neu': 0.326, 'pos': 0.237, 'compound': -0.3526}",-0.3526,0,7,English
Inalsa Food Processor,1.0,3,0,1,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,3,English
Great Microwave,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,2,2,English
Must buy!,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,2,English
Awesome design and easy to use and clean,5.0,8,0,1,,Positive,"{'neg': 0.0, 'neu': 0.34, 'pos': 0.66, 'compound': 0.8658}",0.8658,2,8,English
Stopped working in 4 months,1.0,5,0,1,,Negative,"{'neg': 0.388, 'neu': 0.612, 'pos': 0.0, 'compound': -0.2263}",-0.2263,0,5,English
Wow ! Excellent demo by Singer in person even in COVID times,5.0,12,0,1,,Positive,"{'neg': 0.0, 'neu': 0.536, 'pos': 0.464, 'compound': 0.8313}",0.8313,2,12,English
Good Performance,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,2,2,English
Very Good Product,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4927}",0.4927,2,3,English
"Brilliant device with a decent price if you are using any cable BROADBAND(tikona,local cable broadband that do not require a telephone line)",5.0,22,0,1,,Positive,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.5859}",0.5859,2,22,English
Nice (do give discount sometime please),5.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.4215,2,6,English
convinient product,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,2,Other/Mixed
A quality product,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,3,English
super product,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.204, 'pos': 0.796, 'compound': 0.5994}",0.5994,2,2,Other/Mixed
Product Worth Buying,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.2263}",0.2263,2,3,English
Wonderful Product and Super Saver,5.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.283, 'pos': 0.717, 'compound': 0.8225}",0.8225,2,5,English
Super!  Melodious and Crisp Sound,5.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.636}",0.636,2,5,English
awesome for the price,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249,2,4,English
Just an ordinary item 🤷‍♂️,3.0,5,0,0,🤷♂,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1,5,English
Horrible brand.. panel gone in 18 months,1.0,7,0,1,,Negative,"{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.5423}",-0.5423,0,7,English
The worst product I have ever bought! It stopped working after a day and the customer service was terrible. 😡👎,1.0,20,0,0,😡👎,Negative,"{'neg': 0.385, 'neu': 0.615, 'pos': 0.0, 'compound': -0.8553}",-0.8553,0,20,English
Amazing performance,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.208, 'pos': 0.792, 'compound': 0.5859}",0.5859,2,2,English
Really Nice Product,4.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.393, 'pos': 0.607, 'compound': 0.4754}",0.4754,2,3,English
"Flipkart, As good as always",5.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,2,5,English
superb,4.0,1,0,1,,Positive,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.6249}",0.6249,2,1,Other/Mixed
So so product,3.0,3,0,1,,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1,3,Other/Mixed
BAJAJ Applicance,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,2,English
"Butterful Rapid Mixer - Just OK product, not excellent !",3.0,10,0,1,,Negative,"{'neg': 0.269, 'neu': 0.491, 'pos': 0.24, 'compound': -0.0918}",-0.0918,0,10,English
Very good product at reasonable price,4.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.4927}",0.4927,2,6,English
good working,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,2,2,Other/Mixed
Must  kitchen gadget,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,3,Other/Mixed
Excellent Product,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",0.5719,2,2,Other/Mixed
Top notch product with Genuine price.,5.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.2023}",0.2023,2,6,English
The Power of Livpure Pep Pro+ technology is Most innovative,5.0,10,0,1,,Positive,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4927}",0.4927,2,10,English
Best water purifier in this price range,4.0,7,0,1,,Positive,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.6369}",0.6369,2,7,English
Unsatisfactory,1.0,1,0,1,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,1,English
Absolute Rubbish!,1.0,2,0,1,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,2,English
Express delivery in 1 day,4.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,5,English
"काम ठीक से नहीं कर रहा, टाइम वेस्ट है।",1.0,9,0,0,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,9,Hindi
Bad Product with Poor quality materials,2.0,6,0,1,,Negative,"{'neg': 0.623, 'neu': 0.377, 'pos': 0.0, 'compound': -0.765}",-0.765,0,6,English
कव्हरेज चांगलं नाहीये शहरात सुद्धा.,2.0,5,0,0,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,5,Marathi
Good product.,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,2,2,English
Awesome Thermostat Water Bottle with longer capability,5.0,7,0,1,,Positive,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.6249}",0.6249,2,7,English
चांगलं आहे पण टिकेल का माहित नाही.,3.0,7,0,0,,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1,7,Marathi
Amazing product!,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6239}",0.6239,2,2,English
Recommended product,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.2023}",0.2023,2,2,English
Wonderful,4.0,1,0,1,,Positive,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,2,1,Other/Mixed
Great Product worth the price tag.,5.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.7184}",0.7184,2,6,English
Must buy! If planning to buy,5.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,6,English
Good worth it,5.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.172, 'pos': 0.828, 'compound': 0.5859}",0.5859,2,3,English
"मस्त प्रॉडक्ट आहे, आवडला! ❤️",5.0,5,0,0,❤,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,5,Marathi
Cost effective and great quality prints,5.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.802}",0.802,2,6,English
30+ hrs to charge 150 AH battery,1.0,7,0,1,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,7,English
Worth the money,4.0,3,0,1,,Positive,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.2263}",0.2263,2,3,English
best ball,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}",0.6369,2,2,Other/Mixed
So convenient,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,2,Other/Mixed
It's good to have one like this !,4.0,8,0,1,,Positive,"{'neg': 0.0, 'neu': 0.468, 'pos': 0.532, 'compound': 0.69}",0.69,2,8,English
"Worst quality, waste of money 🤮👎",1.0,6,0,0,🤮👎,Negative,"{'neg': 0.633, 'neu': 0.367, 'pos': 0.0, 'compound': -0.7845}",-0.7845,0,6,English
Good so far,1.0,3,0,1,,Negative,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.4404,0,3,Other/Mixed
"लुक बहुत प्रीमियम है, क्लासी लगता है।",5.0,7,0,0,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,7,Hindi
Excellent product for Indian cooking,5.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.519, 'pos': 0.481, 'compound': 0.5719}",0.5719,2,5,English
beyond satisfactory,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",0.3612,2,2,English
"good oven, got it at discounted price..",5.0,7,0,1,,Positive,"{'neg': 0.0, 'neu': 0.549, 'pos': 0.451, 'compound': 0.4767}",0.4767,2,7,English
AwesomeNice,5.0,1,1,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,1,English
Kitchen mate,4.0,2,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,2,English
But only if you want a terrible installation experience,3.0,9,0,1,,Negative,"{'neg': 0.358, 'neu': 0.517, 'pos': 0.125, 'compound': -0.5719}",-0.5719,0,9,English
hoping for the best,4.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.222, 'pos': 0.778, 'compound': 0.7906}",0.7906,2,4,English
Monstrous performance @ budget,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,4,English
Never you can miss!,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.1867}",0.1867,2,4,English
Really recommended and works great.,5.0,5,0,1,,Positive,"{'neg': 0.0, 'neu': 0.326, 'pos': 0.674, 'compound': 0.7346}",0.7346,2,5,English
IFB SX1 Nice product,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.4215,2,4,Other/Mixed
Did not meet expectations,1.0,4,0,1,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,4,English
बॅटरी बॅकअप खूप कमी आहे.,2.0,5,0,0,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,5,Marathi
Issa vibe,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,2,Other/Mixed
Fantastic.....,5.0,1,1,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,1,English
SAMSUNG 23 L Solo Microwave Oven,4.0,6,0,1,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,6,English
great buy,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,2,2,English
Good performance,5.0,2,1,1,,Positive,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,2,2,English
Best buy for 500,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369,2,4,English
Not Expected This Product,1.0,4,0,1,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,4,English
terrible product,1.0,2,0,1,,Negative,"{'neg': 0.756, 'neu': 0.244, 'pos': 0.0, 'compound': -0.4767}",-0.4767,0,2,Other/Mixed
Recommended,5.0,1,1,1,,Positive,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.2023}",0.2023,2,1,English
"साइज मध्ये प्रॉब्लेम आहे, खूप लहान आहे.",2.0,7,0,0,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,7,Marathi
Good alternative to Fire Tv stick,4.0,6,0,1,,Positive,"{'neg': 0.258, 'neu': 0.43, 'pos': 0.312, 'compound': 0.128}",0.128,2,6,English
Product not working,1.0,3,0,1,,Negative,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0,3,English
Best in the class,5.0,4,0,1,,Positive,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369,2,4,English
कलर एकदम सही है जैसा मुझे चाहिए था।,5.0,8,0,0,,Positive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,2,8,Hindi
Best in the market!  - Superb - purifier!!!!,5.0,8,0,1,,Positive,"{'neg': 0.0, 'neu': 0.297, 'pos': 0.703, 'compound': 0.8877}",0.8877,2,8,English
